,hour_of_day,country,device_type,login_success,sessions_per_hour
2748,19,US,mobile,True,2
2749,16,CA,mobile,True,2
2750,11,US,mobile,True,2
2751,17,CA,mobile,True,1
2752,9,US,mobile,True,5
2753,10,UK,mobile,True,6
2754,21,US,desktop,True,8
2755,10,CA,desktop,True,6
2756,13,US,mobile,True,2
2757,20,FR,desktop,True,3
2758,18,FR,mobile,True,2
2759,5,US,mobile,True,3
2760,7,CA,mobile,True,5
2761,0,US,desktop,True,5
2762,16,US,mobile,True,3
2763,12,CA,desktop,True,7
2764,7,CA,desktop,True,4
2765,22,CA,mobile,True,4
2766,14,US,desktop,True,5
2767,9,US,desktop,True,3
2768,13,US,mobile,True,4
2769,17,CA,mobile,True,1
2770,5,UK,desktop,True,9
2771,9,CA,desktop,True,2
2772,19,US,mobile,True,4
2773,12,US,mobile,True,7
2774,14,US,mobile,False,4
2775,12,US,mobile,True,7
2776,3,US,mobile,True,4
2777,8,DE,desktop,True,4
2778,12,FR,desktop,True,2
2779,8,UK,mobile,True,3
2780,3,UK,desktop,True,2
2781,19,US,desktop,True,5
2782,23,FR,mobile,True,3
2783,19,US,mobile,True,3
2784,20,FR,mobile,True,3
2785,9,UK,desktop,True,4
2786,22,US,mobile,True,4
2787,8,FR,tablet,True,0
2788,22,US,mobile,True,1
2789,23,UK,mobile,True,6
2790,18,UK,mobile,True,7
2791,23,US,mobile,True,2
2792,15,UK,desktop,True,1
2793,9,CA,tablet,True,3
2794,12,CA,mobile,True,2
2795,16,US,tablet,True,3
2796,5,FR,desktop,True,6
2797,16,US,mobile,True,3
2798,23,US,desktop,True,4
2799,8,US,mobile,True,0
2800,19,US,mobile,False,2
2801,20,US,mobile,True,3
2802,21,AU,desktop,True,7
2803,22,US,mobile,True,1
2804,14,US,desktop,False,6
2805,22,US,desktop,True,9
2806,18,CA,mobile,True,3
2807,8,FR,mobile,True,3
2808,13,US,mobile,True,4
2809,18,US,mobile,True,2
2810,9,US,mobile,True,4
2811,17,US,mobile,True,5
2812,17,US,mobile,True,5
2813,8,UK,mobile,True,5
2814,15,US,mobile,True,1
2815,18,UK,mobile,True,1
2816,13,US,desktop,True,3
2817,0,FR,tablet,True,4
2818,0,FR,mobile,True,5
2819,11,UK,mobile,True,5
2820,21,US,mobile,True,1
2821,9,US,mobile,True,2
2822,16,UK,mobile,True,3
2823,9,CA,desktop,True,8
2824,10,UK,desktop,True,4
2825,19,FR,mobile,True,3
2826,18,FR,desktop,True,4
2827,6,US,mobile,True,2
2828,12,UK,mobile,True,1
2829,1,US,mobile,True,3
2830,13,US,mobile,True,6
2831,17,UK,mobile,True,4
2832,7,US,mobile,True,5
2833,9,FR,mobile,True,3
2834,11,US,mobile,True,1
2835,21,UK,desktop,True,4
2836,23,CA,desktop,True,7
2837,3,CA,mobile,True,7
2838,18,US,mobile,True,5
2839,11,FR,mobile,True,3
2840,11,UK,desktop,True,5
2841,18,UK,mobile,True,2
2842,21,US,mobile,False,3
2843,22,UK,mobile,True,4
2844,15,DE,mobile,False,1
2845,11,CA,mobile,True,4
2846,19,DE,desktop,True,3
2847,9,UK,desktop,True,9
2848,15,US,mobile,True,0
2849,11,US,mobile,True,2
2850,17,US,mobile,True,3
2851,9,CA,mobile,False,4
2852,8,DE,desktop,True,6
2853,21,US,mobile,True,3
2854,6,UK,mobile,True,2
2855,13,UK,mobile,False,3
2856,9,UK,desktop,True,1
2857,2,US,desktop,True,2
2858,2,US,mobile,True,3
2859,8,US,mobile,True,5
2860,20,US,mobile,True,3
2861,9,US,tablet,True,2
2862,22,US,mobile,True,2
2863,15,CA,mobile,True,3
2864,12,US,mobile,True,2
2865,15,AU,desktop,True,7
2866,14,US,mobile,True,5
2867,18,US,mobile,True,4
2868,9,US,mobile,True,0
2869,11,US,desktop,True,10
2870,20,DE,desktop,True,6
2871,21,US,desktop,False,1
2872,20,FR,mobile,False,2
2873,12,FR,mobile,True,2
2874,19,UK,tablet,True,3
2875,13,UK,mobile,True,3
2876,13,CA,desktop,True,5
2877,8,US,desktop,True,6
2878,16,CA,mobile,True,4
2879,8,US,mobile,True,2
2880,10,US,desktop,True,5
2881,20,UK,desktop,True,5
2882,8,UK,mobile,True,3
2883,5,FR,mobile,True,5
2884,5,US,mobile,True,6
2885,21,DE,mobile,True,2
2886,13,US,mobile,True,10
2887,12,US,mobile,True,3
2888,19,US,tablet,True,3
2889,19,UK,desktop,True,7
2890,10,US,desktop,True,3
2891,17,UK,mobile,True,2
2892,18,DE,mobile,True,2
2893,17,UK,tablet,True,2
2894,8,UK,mobile,True,1
2895,20,DE,mobile,True,2
2896,14,CA,mobile,True,5
2897,9,UK,desktop,True,4
2898,12,US,desktop,True,7
2899,2,FR,mobile,True,3
2900,7,UK,desktop,True,4
2901,18,US,mobile,True,3
2902,0,US,mobile,True,1
2903,12,DE,desktop,True,6
2904,14,US,desktop,True,4
2905,4,AU,mobile,True,4
2906,22,US,mobile,True,2
2907,9,DE,desktop,True,6
2908,10,US,desktop,True,4
2909,10,UK,desktop,True,8
2910,9,FR,mobile,True,3
2911,0,UK,tablet,True,3
2912,18,UK,tablet,True,1
2913,22,US,mobile,True,2
2914,9,US,desktop,True,7
2915,17,US,mobile,True,1
2916,18,CA,mobile,True,2
2917,19,US,desktop,True,5
2918,12,US,mobile,True,1
2919,10,UK,mobile,True,3
2920,10,CA,desktop,True,4
2921,18,CA,mobile,True,1
2922,19,US,mobile,True,3
2923,8,US,desktop,True,3
2924,11,FR,mobile,True,7
2925,20,US,mobile,True,2
2926,19,FR,mobile,True,3
2927,23,FR,mobile,True,2
2928,18,DE,desktop,True,3
2929,11,US,desktop,True,6
2930,16,DE,mobile,True,3
2931,17,DE,desktop,True,5
2932,5,UK,mobile,True,1
2933,14,US,mobile,True,4
2934,18,US,desktop,True,8
2935,8,US,desktop,True,7
2936,19,UK,mobile,True,2
2937,15,UK,mobile,True,3
2938,22,US,mobile,False,4
2939,3,UK,mobile,True,1
2940,9,US,mobile,True,3
2941,16,CA,desktop,True,2
2942,10,FR,mobile,True,4
2943,18,US,desktop,True,8
2944,18,US,mobile,True,2
2945,6,US,mobile,True,4
2946,14,CA,mobile,True,6
2947,13,CA,mobile,True,3
2948,11,FR,desktop,True,4
2949,21,US,mobile,True,3
2950,19,AU,mobile,True,2
2951,17,US,desktop,True,7
2952,18,CA,desktop,True,2
2953,13,US,mobile,True,4
2954,21,FR,mobile,True,1
2955,17,UK,desktop,True,6
2956,18,CA,tablet,True,1
2957,20,DE,desktop,True,2
2958,9,US,mobile,True,4
2959,19,US,tablet,False,0
2960,8,FR,mobile,True,2
2961,10,US,mobile,True,2
2962,10,US,desktop,True,6
2963,22,UK,mobile,True,6
2964,20,UK,mobile,True,3
2965,18,US,mobile,True,3
2966,18,US,mobile,True,3
2967,15,US,desktop,True,5
2968,21,UK,desktop,True,5
2969,13,FR,mobile,True,1
2970,11,AU,mobile,True,1
2971,8,CA,desktop,True,8
2972,19,US,desktop,True,4
2973,18,FR,mobile,True,4
2974,11,UK,tablet,True,0
2975,1,US,desktop,True,7
2976,19,FR,mobile,True,2
2977,0,DE,mobile,True,4
2978,18,CA,mobile,True,2
2979,22,CA,desktop,True,7
2980,12,US,mobile,True,4
2981,9,US,mobile,True,7
2982,18,CA,mobile,True,2
2983,19,US,desktop,True,2
2984,14,UK,mobile,True,9
2985,22,DE,desktop,True,4
2986,4,DE,desktop,True,4
2987,13,UK,mobile,True,1
2988,18,DE,mobile,True,0
2989,20,DE,mobile,True,4
2990,8,CA,desktop,True,6
2991,19,US,mobile,True,1
2992,15,US,mobile,True,6
2993,11,US,mobile,True,1
2994,7,US,mobile,True,0
2995,20,US,desktop,True,4
2996,8,US,desktop,True,5
2997,10,UK,desktop,True,4
2998,10,FR,mobile,True,3
2999,20,US,mobile,True,2
3000,17,CA,tablet,True,1
3001,19,CA,mobile,True,4
3002,9,US,desktop,True,5
3003,16,FR,mobile,True,2
3004,15,UK,mobile,True,3
3005,19,US,desktop,True,4
3006,20,DE,tablet,True,1
3007,0,US,tablet,True,1
3008,17,CA,mobile,True,3
3009,4,US,mobile,True,3
3010,14,DE,mobile,True,6
3011,9,UK,desktop,False,5
3012,10,CA,desktop,True,9
3013,11,US,mobile,True,2
3014,16,CA,tablet,True,2
3015,10,DE,desktop,True,2
3016,18,UK,desktop,True,5
3017,12,CA,mobile,True,1
3018,5,UK,mobile,True,4
3019,19,FR,tablet,True,1
3020,9,UK,mobile,True,4
3021,12,DE,desktop,True,10
3022,17,DE,tablet,True,3
3023,10,UK,desktop,False,5
3024,4,US,mobile,True,2
3025,11,UK,mobile,True,5
3026,21,DE,mobile,True,3
3027,17,US,mobile,True,2
3028,17,UK,mobile,True,6
3029,16,DE,mobile,True,4
3030,8,US,mobile,True,4
3031,12,CA,mobile,True,2
3032,18,US,mobile,True,1
3033,6,US,mobile,True,2
3034,9,DE,mobile,True,5
3035,9,US,desktop,False,3
3036,12,US,mobile,True,4
3037,23,FR,mobile,True,1
3038,5,US,desktop,True,3
3039,14,AU,desktop,True,3
3040,8,AU,mobile,True,3
3041,22,US,desktop,True,8
3042,7,US,tablet,True,2
3043,12,CA,desktop,True,4
3044,18,UK,mobile,True,5
3045,18,US,desktop,True,6
3046,12,CA,mobile,True,2
3047,10,US,mobile,True,3
3048,11,FR,tablet,True,2
3049,9,US,mobile,True,1
3050,8,US,desktop,True,1
3051,13,US,mobile,True,5
3052,9,AU,tablet,True,1
3053,9,CA,mobile,True,3
3054,17,DE,mobile,True,3
3055,22,US,mobile,True,2
3056,16,US,mobile,True,2
3057,5,US,mobile,True,4
3058,5,UK,desktop,True,6
3059,22,UK,mobile,True,1
3060,10,CA,desktop,True,4
3061,6,US,mobile,True,3
3062,16,FR,mobile,True,0
3063,16,US,tablet,False,2
3064,17,AU,mobile,True,7
3065,9,US,desktop,True,4
3066,0,UK,desktop,True,9
3067,22,US,mobile,True,7
3068,9,UK,desktop,True,5
3069,17,UK,desktop,True,7
3070,18,UK,mobile,True,3
3071,16,UK,desktop,True,5
3072,10,CA,mobile,True,3
3073,9,CA,mobile,True,11
3074,16,DE,tablet,True,4
3075,20,US,desktop,True,1
3076,21,CA,desktop,True,5
3077,6,UK,desktop,True,3
3078,8,US,desktop,True,5
3079,21,UK,desktop,True,3
3080,18,US,mobile,True,2
3081,20,US,mobile,True,2
3082,8,US,mobile,True,2
3083,15,US,desktop,True,4
3084,18,CA,mobile,True,3
3085,17,CA,mobile,True,0
3086,12,AU,mobile,True,5
3087,0,CA,tablet,True,1
3088,15,US,desktop,True,6
3089,9,FR,mobile,True,2
3090,12,FR,mobile,False,3
3091,22,UK,mobile,True,3
3092,11,UK,mobile,True,8
3093,19,AU,mobile,True,5
3094,8,UK,desktop,True,4
3095,17,FR,tablet,True,1
3096,22,US,mobile,True,2
3097,6,US,mobile,False,4
3098,0,UK,mobile,True,4
3099,12,UK,mobile,True,3
3100,6,DE,mobile,True,3
3101,18,AU,mobile,True,0
3102,21,US,mobile,True,3
3103,12,US,desktop,True,6
3104,9,DE,desktop,True,4
3105,12,CA,desktop,True,6
3106,18,US,mobile,True,2
3107,0,UK,desktop,True,7
3108,15,CA,tablet,True,2
3109,16,DE,mobile,True,1
3110,16,UK,mobile,True,3
3111,9,US,mobile,True,3
3112,18,AU,mobile,True,4
3113,6,CA,mobile,True,1
3114,8,UK,mobile,True,1
3115,20,US,mobile,True,2
3116,18,CA,mobile,True,2
3117,0,US,mobile,True,2
3118,9,US,tablet,True,1
3119,9,UK,mobile,True,0
3120,9,US,desktop,True,6
3121,9,CA,mobile,False,2
3122,5,US,mobile,True,5
3123,12,CA,mobile,True,0
3124,18,US,mobile,True,2
3125,16,US,mobile,True,5
3126,17,US,mobile,True,4
3127,6,FR,mobile,False,2
3128,22,FR,desktop,True,2
3129,19,US,mobile,True,3
3130,19,DE,desktop,True,2
3131,19,CA,mobile,True,3
3132,21,AU,desktop,True,11
3133,14,US,mobile,True,2
3134,8,CA,desktop,True,6
3135,16,US,tablet,True,3
3136,18,US,desktop,True,5
3137,18,AU,mobile,True,2
3138,14,UK,desktop,True,7
3139,5,US,mobile,True,6
3140,11,US,tablet,True,0
3141,21,CA,mobile,True,2
3142,15,CA,mobile,True,4
3143,14,US,mobile,True,3
3144,9,AU,mobile,True,6
3145,11,US,desktop,True,6
3146,20,US,desktop,True,11
3147,17,FR,desktop,True,5
3148,19,US,desktop,True,3
3149,12,US,desktop,True,6
3150,16,UK,mobile,True,1
3151,9,DE,mobile,True,6
3152,18,US,mobile,True,4
3153,12,FR,mobile,True,2
3154,12,DE,mobile,True,4
3155,17,US,mobile,True,4
3156,21,CA,mobile,True,2
3157,5,US,mobile,True,5
3158,19,UK,desktop,True,5
3159,10,DE,mobile,True,2
3160,12,AU,mobile,True,3
3161,1,US,mobile,True,4
3162,10,UK,mobile,True,2
3163,13,UK,mobile,True,3
3164,4,US,mobile,True,5
3165,13,US,mobile,True,4
3166,21,US,mobile,False,2
3167,6,CA,mobile,True,4
3168,18,UK,mobile,True,2
3169,12,US,desktop,True,7
3170,17,DE,mobile,True,2
3171,9,DE,mobile,True,2
3172,8,UK,mobile,True,4
3173,8,US,desktop,True,7
3174,5,CA,mobile,True,1
3175,8,US,desktop,True,7
3176,17,US,desktop,True,5
3177,20,CA,mobile,True,4
3178,19,US,mobile,True,6
3179,17,US,mobile,True,4
3180,7,US,mobile,True,3
3181,9,US,mobile,True,2
3182,10,US,mobile,True,6
3183,9,AU,mobile,True,8
3184,14,US,mobile,True,5
3185,14,US,desktop,True,5
3186,11,US,mobile,True,1
3187,11,FR,desktop,True,6
3188,19,UK,tablet,True,3
3189,19,US,tablet,True,2
3190,10,FR,desktop,True,5
3191,21,US,mobile,True,1
3192,22,US,mobile,True,5
3193,10,US,mobile,True,3
3194,11,US,mobile,True,2
3195,13,US,desktop,True,4
3196,21,CA,tablet,True,4
3197,20,US,mobile,True,3
3198,6,UK,mobile,True,2
3199,11,US,mobile,True,6
3200,15,US,mobile,True,0
3201,13,UK,mobile,True,2
3202,8,FR,mobile,False,6
3203,20,US,desktop,True,5
3204,17,CA,mobile,True,4
3205,19,US,desktop,True,3
3206,20,US,desktop,True,6
3207,18,US,desktop,True,10
3208,12,US,mobile,True,1
3209,16,US,desktop,True,5
3210,8,US,desktop,True,5
3211,17,DE,mobile,True,3
3212,8,US,mobile,True,3
3213,17,UK,desktop,True,5
3214,9,US,mobile,True,3
3215,7,UK,mobile,True,4
3216,8,UK,mobile,True,3
3217,0,US,desktop,True,6
3218,18,US,desktop,True,5
3219,18,CA,mobile,True,1
3220,14,FR,mobile,True,4
3221,8,US,tablet,True,0
3222,6,US,desktop,True,3
3223,0,FR,desktop,True,3
3224,8,US,mobile,True,4
3225,20,UK,mobile,True,4
3226,9,US,mobile,True,3
3227,11,US,desktop,True,5
3228,6,UK,mobile,True,3
3229,9,UK,mobile,True,4
3230,14,US,mobile,True,2
3231,16,UK,mobile,True,5
3232,9,DE,desktop,True,6
3233,4,UK,mobile,True,3
3234,11,US,desktop,True,8
3235,9,UK,desktop,True,4
3236,9,CA,mobile,True,4
3237,22,DE,desktop,True,4
3238,16,CA,tablet,True,2
3239,15,US,tablet,True,1
3240,12,CA,mobile,True,3
3241,12,CA,mobile,True,4
3242,14,US,mobile,True,4
3243,17,UK,desktop,True,4
3244,18,US,desktop,True,5
3245,8,CA,desktop,True,3
3246,13,US,mobile,True,6
3247,12,UK,mobile,True,2
3248,20,FR,mobile,True,4
3249,16,DE,mobile,True,3
3250,14,FR,desktop,True,8
3251,7,AU,mobile,True,3
3252,16,US,mobile,True,2
3253,7,CA,mobile,True,2
3254,10,UK,mobile,True,1
3255,7,FR,mobile,True,3
3256,17,US,mobile,True,1
3257,8,AU,mobile,True,6
3258,11,CA,mobile,True,1
3259,20,DE,mobile,True,0
3260,8,US,desktop,True,12
3261,13,US,mobile,True,1
3262,12,DE,desktop,True,6
3263,0,US,desktop,True,5
3264,19,DE,mobile,True,3
3265,5,US,tablet,True,5
3266,13,CA,mobile,True,2
3267,15,US,desktop,True,3
3268,16,CA,tablet,True,0
3269,17,CA,desktop,True,5
3270,9,US,mobile,True,3
3271,0,US,mobile,True,6
3272,18,US,mobile,True,1
3273,14,UK,desktop,True,7
3274,19,UK,desktop,True,4
3275,19,CA,mobile,True,3
3276,19,UK,mobile,True,4
3277,13,UK,desktop,True,3
3278,10,US,mobile,True,3
3279,19,US,desktop,True,5
3280,12,US,desktop,False,9
3281,8,AU,mobile,True,1
3282,20,FR,desktop,True,4
3283,20,US,mobile,True,4
3284,13,UK,mobile,True,2
3285,5,DE,tablet,True,4
3286,11,UK,desktop,True,2
3287,19,US,mobile,False,3
3288,20,US,mobile,True,2
3289,8,UK,mobile,True,5
3290,5,AU,mobile,True,6
3291,20,CA,mobile,True,3
3292,11,US,mobile,True,1
3293,14,US,mobile,True,4
3294,22,DE,mobile,True,1
3295,5,DE,mobile,True,4
3296,17,CA,tablet,True,2
3297,5,CA,desktop,False,8
3298,11,US,mobile,True,1
3299,19,DE,mobile,True,5
3300,12,DE,mobile,True,2
3301,23,US,mobile,True,5
3302,15,CA,mobile,True,2
3303,10,US,desktop,True,9
3304,9,US,desktop,True,3
3305,11,US,desktop,True,4
3306,11,US,mobile,True,7
3307,5,US,desktop,True,3
3308,11,UK,desktop,True,3
3309,13,UK,mobile,True,6
3310,18,UK,mobile,True,1
3311,17,US,mobile,True,3
3312,18,US,mobile,True,5
3313,0,CA,desktop,True,6
3314,9,US,mobile,True,3
3315,17,US,mobile,True,1
3316,13,FR,mobile,True,4
3317,0,CA,mobile,False,4
3318,19,FR,desktop,True,5
3319,18,UK,mobile,True,2
3320,14,US,desktop,True,5
3321,5,CA,mobile,True,2
3322,18,US,mobile,True,3
3323,15,UK,mobile,True,3
3324,19,US,desktop,True,5
3325,18,DE,mobile,True,2
3326,19,US,mobile,True,2
3327,14,FR,mobile,True,5
3328,7,FR,mobile,True,2
3329,17,UK,tablet,True,3
3330,16,CA,mobile,True,4
3331,18,CA,mobile,True,2
3332,8,DE,mobile,True,1
3333,8,UK,desktop,True,3
3334,20,DE,mobile,True,4
3335,18,UK,desktop,False,2
3336,20,FR,desktop,True,3
3337,18,UK,mobile,True,3
3338,16,UK,mobile,True,6
3339,17,DE,mobile,True,1
3340,20,DE,desktop,True,6
3341,15,UK,mobile,True,5
3342,16,US,mobile,True,5
3343,8,UK,desktop,True,3
3344,13,AU,mobile,True,2
3345,18,DE,mobile,True,3
3346,9,DE,mobile,True,6
3347,8,US,mobile,True,1
3348,10,UK,mobile,False,2
3349,9,CA,mobile,True,4
3350,9,DE,desktop,True,9
3351,12,US,mobile,True,2
3352,20,FR,desktop,True,3
3353,13,UK,desktop,True,6
3354,8,US,mobile,True,3
3355,5,US,desktop,True,5
3356,17,US,mobile,True,0
3357,11,UK,tablet,True,4
3358,19,US,desktop,True,5
3359,17,US,mobile,True,0
3360,19,DE,mobile,True,2
3361,9,US,mobile,True,3
3362,17,US,mobile,True,1
3363,9,UK,mobile,True,6
3364,21,UK,mobile,True,3
3365,16,DE,desktop,True,4
3366,10,UK,mobile,True,2
3367,9,DE,desktop,True,7
3368,8,CA,desktop,True,5
3369,17,US,mobile,True,5
3370,9,US,desktop,True,4
3371,16,UK,mobile,True,1
3372,9,US,mobile,True,2
3373,17,CA,desktop,True,6
3374,19,UK,mobile,True,4
3375,18,US,mobile,False,2
3376,18,US,desktop,True,4
3377,8,US,tablet,True,2
3378,6,UK,desktop,True,5
3379,17,UK,desktop,True,7
3380,11,UK,mobile,True,3
3381,12,US,mobile,True,3
3382,2,CA,desktop,False,6
3383,9,FR,mobile,True,3
3384,2,US,mobile,True,4
3385,20,UK,mobile,True,1
3386,9,AU,desktop,True,4
3387,15,US,mobile,True,0
3388,2,UK,desktop,True,2
3389,17,US,mobile,True,6
3390,10,CA,mobile,True,4
3391,20,US,mobile,False,3
3392,20,AU,mobile,True,4
3393,10,CA,desktop,True,3
3394,20,DE,mobile,True,0
3395,23,CA,mobile,True,3
3396,19,UK,mobile,True,0
3397,19,UK,mobile,True,2
3398,9,FR,mobile,True,3
3399,15,AU,mobile,True,3
3400,5,UK,tablet,True,1
3401,6,FR,desktop,True,6
3402,23,UK,mobile,False,2
3403,10,UK,mobile,True,5
3404,18,UK,mobile,True,6
3405,19,US,mobile,True,4
3406,20,US,desktop,True,6
3407,23,US,desktop,True,6
3408,9,UK,mobile,True,2
3409,3,US,desktop,True,7
3410,12,UK,mobile,True,6
3411,7,AU,mobile,False,3
3412,1,US,mobile,True,3
3413,11,UK,mobile,False,2
3414,19,US,desktop,True,8
3415,15,US,mobile,True,2
3416,10,DE,mobile,True,3
3417,17,UK,tablet,True,3
3418,9,DE,desktop,True,5
3419,0,US,desktop,False,2
3420,18,UK,desktop,True,3
3421,16,US,mobile,True,1
3422,18,US,desktop,True,2
3423,2,US,desktop,True,5
3424,19,US,desktop,True,2
3425,16,US,desktop,True,9
3426,15,US,mobile,True,2
3427,16,AU,desktop,True,4
3428,20,US,mobile,True,4
3429,15,US,mobile,True,3
3430,15,US,mobile,True,2
3431,23,UK,desktop,True,11
3432,18,US,mobile,True,1
3433,12,FR,mobile,True,1
3434,18,AU,mobile,True,4
3435,11,US,tablet,True,1
3436,9,UK,mobile,True,4
3437,16,US,desktop,True,3
3438,21,CA,desktop,True,7
3439,21,UK,mobile,True,3
3440,10,US,mobile,True,2
3441,14,US,desktop,True,2
3442,9,CA,desktop,False,5
3443,23,UK,desktop,True,5
3444,23,US,mobile,True,4
3445,17,CA,desktop,True,6
3446,19,UK,mobile,True,3
3447,18,FR,mobile,True,3
3448,16,US,desktop,True,7
3449,4,DE,mobile,True,0
3450,12,CA,desktop,True,4
3451,17,US,mobile,True,1
3452,17,CA,desktop,True,4
3453,11,UK,mobile,True,1
3454,21,FR,mobile,True,6
3455,8,US,desktop,True,2
3456,13,CA,mobile,True,3
3457,17,US,mobile,True,3
3458,17,AU,tablet,True,1
3459,17,US,mobile,True,3
3460,9,AU,tablet,True,1
3461,8,FR,mobile,True,2
3462,16,US,mobile,True,3
3463,16,DE,desktop,True,5
3464,8,AU,desktop,True,2
3465,18,US,mobile,True,3
3466,12,UK,mobile,True,7
3467,17,UK,desktop,True,6
3468,19,US,mobile,True,6
3469,8,US,mobile,True,4
3470,0,US,mobile,True,4
3471,18,US,mobile,True,3
3472,16,UK,mobile,True,7
3473,17,US,mobile,True,3
3474,19,FR,mobile,True,2
3475,19,CA,mobile,True,6
3476,22,US,mobile,True,2
3477,14,CA,desktop,True,4
3478,13,CA,mobile,True,5
3479,12,AU,desktop,True,6
3480,8,US,desktop,True,8
3481,15,US,mobile,False,5
3482,9,FR,desktop,True,11
3483,21,FR,mobile,True,3
3484,15,CA,desktop,True,9
3485,16,DE,tablet,True,2
3486,11,US,mobile,True,3
3487,4,UK,desktop,True,3
3488,2,US,mobile,True,2
3489,12,US,mobile,True,5
3490,6,DE,desktop,True,8
3491,16,US,mobile,True,5
3492,20,UK,mobile,True,2
3493,20,FR,mobile,True,2
3494,17,US,desktop,True,3
3495,9,AU,mobile,True,3
3496,20,AU,desktop,False,3
3497,20,UK,mobile,True,2
3498,8,US,mobile,True,2
3499,18,US,desktop,True,5
3500,9,UK,mobile,True,7
3501,19,US,desktop,True,6
3502,23,US,mobile,True,8
3503,2,AU,mobile,True,5
3504,20,US,mobile,True,4
3505,16,CA,desktop,True,3
3506,22,US,mobile,True,2
3507,13,UK,desktop,True,5
3508,19,FR,mobile,True,3
3509,5,US,mobile,True,2
3510,10,US,mobile,True,6
3511,5,CA,desktop,True,5
3512,22,CA,desktop,True,5
3513,19,CA,desktop,True,6
3514,20,US,mobile,True,3
3515,21,US,mobile,True,3
3516,6,AU,mobile,True,4
3517,11,FR,desktop,True,3
3518,5,UK,mobile,True,2
3519,9,DE,mobile,True,2
3520,9,UK,mobile,True,1
3521,13,UK,mobile,True,1
3522,9,US,mobile,True,3
3523,6,UK,desktop,False,3
3524,8,UK,mobile,True,2
3525,7,US,desktop,True,4
3526,22,UK,desktop,True,13
3527,18,DE,mobile,True,2
3528,22,CA,mobile,True,2
3529,12,CA,mobile,True,3
3530,9,FR,desktop,True,5
3531,19,US,mobile,True,1
3532,10,UK,mobile,True,5
3533,10,DE,mobile,True,5
3534,9,UK,mobile,True,1
3535,7,US,mobile,True,4
3536,9,US,mobile,True,5
3537,11,FR,desktop,True,10
3538,17,UK,desktop,True,6
3539,5,FR,mobile,True,5
3540,9,UK,mobile,True,5
3541,19,CA,desktop,False,5
3542,7,DE,mobile,True,3
3543,10,CA,desktop,True,4
3544,20,US,mobile,True,3
3545,8,UK,desktop,True,8
3546,6,DE,mobile,True,2
3547,13,US,mobile,True,4
3548,10,US,desktop,True,9
3549,15,US,mobile,True,2
3550,19,FR,mobile,True,3
3551,7,US,mobile,True,0
3552,15,CA,desktop,True,4
3553,13,UK,mobile,True,2
3554,7,UK,desktop,True,4
3555,16,CA,mobile,False,4
3556,9,US,mobile,True,3
3557,13,UK,desktop,True,7
3558,6,DE,mobile,True,5
3559,12,DE,mobile,True,4
3560,10,US,mobile,True,5
3561,19,FR,mobile,True,3
3562,4,CA,desktop,True,4
3563,12,FR,mobile,True,2
3564,12,UK,mobile,True,2
3565,18,UK,mobile,True,3
3566,15,FR,mobile,True,1
3567,17,FR,mobile,True,2
3568,18,UK,tablet,True,1
3569,20,US,desktop,True,6
3570,10,US,mobile,True,3
3571,14,US,mobile,True,3
3572,19,US,desktop,True,9
3573,23,US,mobile,True,3
3574,20,FR,mobile,True,3
3575,11,US,desktop,True,7
3576,8,CA,mobile,True,1
3577,13,US,mobile,True,2
3578,18,US,tablet,True,2
3579,13,US,desktop,True,5
3580,13,US,mobile,True,1
3581,19,DE,mobile,True,2
3582,11,FR,mobile,True,1
3583,20,US,desktop,True,7
3584,12,UK,mobile,True,2
3585,10,UK,mobile,True,1
3586,12,FR,desktop,True,1
3587,18,DE,mobile,True,4
3588,7,UK,mobile,True,1
3589,8,CA,mobile,True,0
3590,22,DE,mobile,True,1
3591,8,US,mobile,True,2
3592,15,UK,desktop,True,5
3593,15,FR,desktop,True,4
3594,13,CA,mobile,True,3
3595,17,UK,mobile,True,4
3596,9,UK,mobile,True,3
3597,15,US,mobile,True,2
3598,11,UK,mobile,True,2
3599,17,CA,desktop,True,7
3600,7,UK,mobile,True,3
3601,15,CA,mobile,True,7
3602,8,FR,mobile,True,2
3603,9,US,mobile,True,2
3604,9,UK,mobile,True,4
3605,8,UK,mobile,True,2
3606,19,CA,mobile,True,5
3607,9,US,desktop,True,7
3608,21,CA,mobile,True,4
3609,22,FR,mobile,True,2
3610,15,UK,mobile,True,4
3611,7,FR,desktop,True,6
3612,11,AU,mobile,True,3
3613,19,US,mobile,True,3
3614,11,US,mobile,True,3
3615,6,AU,desktop,True,5
3616,15,AU,mobile,True,2
3617,19,US,mobile,True,6
3618,19,US,mobile,True,0
3619,8,US,mobile,True,3
3620,17,AU,mobile,True,4
3621,9,US,mobile,True,2
3622,9,UK,desktop,True,5
3623,20,DE,desktop,True,12
3624,9,US,mobile,False,4
3625,9,CA,mobile,True,4
3626,0,US,mobile,True,0
3627,20,FR,mobile,True,0
3628,19,US,desktop,False,2
3629,16,CA,tablet,True,6
3630,18,CA,mobile,True,4
3631,8,US,mobile,True,4
3632,12,US,mobile,True,6
3633,11,UK,desktop,True,4
3634,6,US,desktop,True,10
3635,13,DE,desktop,True,1
3636,21,DE,desktop,True,3
3637,3,UK,mobile,True,7
3638,10,CA,desktop,True,5
3639,8,CA,desktop,True,6
3640,9,DE,mobile,True,5
3641,20,UK,mobile,True,4
3642,13,US,desktop,True,8
3643,13,US,mobile,True,2
